日付,コ_ド,_柄名,市_·商品区分,33__コ_ド,33__区分,17__コ_ド,17__区分,_模コ_ド,_模区分
20220729,3080,ジェ_ソン,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,3082,きちりホ_ルディングス,スタンダ_ド（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,3083,シ_ズメン,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,3085,ア_クランドサ_ビスホ_ルディングス,プライム（内国株式）,6100,小__,14,小_ ,6,TOPIX Small 1
20220729,3086,Ｊ．フロント　リテイリング,プライム（内国株式）,6100,小__,14,小_ ,4,TOPIX Mid400
20220729,3087,ドト_ル·日レスホ_ルディングス,プライム（内国株式）,6100,小__,14,小_ ,6,TOPIX Small 1
20220729,3088,マツキヨココカラ＆カンパニ_,プライム（内国株式）,6100,小__,14,小_ ,4,TOPIX Mid400
20220729,3089,テクノアルファ,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,3091,ブロンコビリ_,プライム（内国株式）,6100,小__,14,小_ ,6,TOPIX Small 1
20220729,3092,ＺＯＺＯ,プライム（内国株式）,6100,小__,14,小_ ,4,TOPIX Mid400
20220729,3093,トレジャ_·ファクトリ_,プライム（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,3094,ス_パ_バリュ_,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,3096,オ_シャンシステム,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,3097,物_コ_ポレ_ション,プライム（内国株式）,6100,小__,14,小_ ,6,TOPIX Small 1
20220729,3099,三越伊_丹ホ_ルディングス,プライム（内国株式）,6100,小__,14,小_ ,4,TOPIX Mid400
20220729,3101,_洋_,プライム（内国株式）,3100,___品,4,素材·化学 ,4,TOPIX Mid400
20220729,3103,ユニチカ,プライム（内国株式）,3100,___品,4,素材·化学 ,7,TOPIX Small 2
20220729,3104,富士_ホ_ルディングス,プライム（内国株式）,3100,___品,4,素材·化学 ,7,TOPIX Small 2
20220729,3105,日清_ホ_ルディングス,プライム（内国株式）,3650,___器,9,__·精密 ,4,TOPIX Mid400
20220729,3106,_敷__,プライム（内国株式）,3100,___品,4,素材·化学 ,6,TOPIX Small 1
20220729,3107,ダイワボウホ_ルディングス,プライム（内国株式）,6050,卸__,13,商社·卸_ ,4,TOPIX Mid400
20220729,3109,シキボウ,プライム（内国株式）,3100,___品,4,素材·化学 ,7,TOPIX Small 2
20220729,3110,日___,プライム（内国株式）,3400,ガラス·土石_品,3,建_·_材 ,6,TOPIX Small 1
20220729,3111,オ_ミケンシ,スタンダ_ド（内国株式）,3100,___品,4,素材·化学 ,-,-
20220729,3113,Ｏａｋ　キャピタル,スタンダ_ド（内国株式）,7100,_券、商品先物取引_,16,金融（除く_行） ,-,-
20220729,3116,トヨタ__,プライム（内国株式）,3700,_送用_器,6,自__·_送_ ,4,TOPIX Mid400
20220729,3121,マ_チャント·バンカ_ズ,スタンダ_ド（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,3123,サイボ_,スタンダ_ド（内国株式）,3100,___品,4,素材·化学 ,-,-
20220729,3131,シンデン·ハイテックス,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,3132,マクニカ·富士エレホ_ルディングス,プライム（内国株式）,6050,卸__,13,商社·卸_ ,6,TOPIX Small 1
20220729,3133,海帆,グロ_ス（内国株式）,6100,小__,14,小_ ,-,-
20220729,3134,Ｈａｍｅｅ,プライム（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,3135,マ_ケットエンタ_プライズ,プライム（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,3137,ファンデリ_,グロ_ス（内国株式）,6100,小__,14,小_ ,-,-
20220729,3138,富士山マガジンサ_ビス,グロ_ス（内国株式）,6100,小__,14,小_ ,-,-
20220729,3139,ラクト·ジャパン,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,3140,ＢＲＵＮＯ,グロ_ス（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,3141,ウエルシアホ_ルディングス,プライム（内国株式）,6100,小__,14,小_ ,4,TOPIX Mid400
20220729,3143,オ_ウイル,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,3148,クリエイトＳＤホ_ルディングス,プライム（内国株式）,6100,小__,14,小_ ,6,TOPIX Small 1
20220729,3150,グリムス,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,3151,バイタルケ_エスケ_·ホ_ルディングス,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,3153,八洲__,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,3154,メディアスホ_ルディングス,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,3156,レスタ_ホ_ルディングス,プライム（内国株式）,6050,卸__,13,商社·卸_ ,6,TOPIX Small 1
20220729,3157,ジュ_テックホ_ルディングス,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,3159,丸善ＣＨＩホ_ルディングス,スタンダ_ド（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,3160,大光,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,3161,アゼアス,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,3166,ＯＣＨＩホ_ルディングス,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,3167,ＴＯＫＡＩホ_ルディングス,プライム（内国株式）,6050,卸__,13,商社·卸_ ,6,TOPIX Small 1
20220729,3168,_谷,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,3169,ミサワ,スタンダ_ド（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,3172,ティ_ライフ,スタンダ_ド（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,3173,Ｃｏｍｉｎｉｘ,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,3174,ハピネス·アンド·ディ,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,3175,エ_·ピ_ホ_ルディングス,スタンダ_ド（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,3176,三洋_易,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,3177,ありがとうサ_ビス,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,3178,チムニ_,スタンダ_ド（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,3179,シュッピン,プライム（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,3180,ビュ_ティガレ_ジ,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,3181,_取王国,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,3182,オイシックス·ラ·大地,プライム（内国株式）,6100,小__,14,小_ ,6,TOPIX Small 1
20220729,3183,ウイン·パ_トナ_ズ,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,3184,ＩＣＤＡホ_ルディングス,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,3185,_展望,グロ_ス（内国株式）,6100,小__,14,小_ ,-,-
20220729,3186,ネクステ_ジ,プライム（内国株式）,6100,小__,14,小_ ,6,TOPIX Small 1
20220729,3187,サンワカンパニ_,グロ_ス（内国株式）,6100,小__,14,小_ ,-,-
20220729,3189,ＡＮＡＰ,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,3190,ホットマン,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,3191,ジョイフル本田,プライム（内国株式）,6100,小__,14,小_ ,6,TOPIX Small 1
20220729,3192,白_,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,3193,__族ホ_ルディングス,プライム（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,3195,ジェネレ_ションパス,グロ_ス（内国株式）,6100,小__,14,小_ ,-,-
20220729,3196,ホットランド,プライム（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,3197,すかいら_くホ_ルディングス,プライム（内国株式）,6100,小__,14,小_ ,4,TOPIX Mid400
20220729,3198,ＳＦＰホ_ルディングス,プライム（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,3199,_半ホ_ルディングス,プライム（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,3201,日本毛_,プライム（内国株式）,3100,___品,4,素材·化学 ,6,TOPIX Small 1
20220729,3202,ダイトウボウ,スタンダ_ド（内国株式）,3100,___品,4,素材·化学 ,7,TOPIX Small 2
20220729,3204,ト_ア_コ_ポレ_ション,スタンダ_ド（内国株式）,3100,___品,4,素材·化学 ,7,TOPIX Small 2
20220729,3205,ダイド_リミテッド,スタンダ_ド（内国株式）,3100,___品,4,素材·化学 ,7,TOPIX Small 2
20220729,3221,ヨシックスホ_ルディングス,プライム（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,3222,ユナイテッド·ス_パ_マ_ケット·ホ_ルディングス,スタンダ_ド（内国株式）,6100,小__,14,小_ ,6,TOPIX Small 1
20220729,3223,エスエルディ_,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,3224,ゼネラル·オイスタ_,グロ_ス（内国株式）,6100,小__,14,小_ ,-,-
20220729,3226,日本アコモデ_ションファンド投_法人,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3228,三_建___,プライム（内国株式）,8050,不___,17,不__ ,7,TOPIX Small 2
20220729,3231,野村不__ホ_ルディングス,プライム（内国株式）,8050,不___,17,不__ ,4,TOPIX Mid400
20220729,3232,三重交通グル_プホ_ルディングス,プライム（内国株式）,8050,不___,17,不__ ,7,TOPIX Small 2
20220729,3234,森ヒルズリ_ト投_法人,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3236,プロパスト,スタンダ_ド（内国株式）,8050,不___,17,不__ ,-,-
20220729,3237,イントランス,グロ_ス（内国株式）,8050,不___,17,不__ ,-,-
20220729,3238,セントラル_合__,スタンダ_ド（内国株式）,8050,不___,17,不__ ,-,-
20220729,3241,ウィル,スタンダ_ド（内国株式）,8050,不___,17,不__ ,-,-
20220729,3242,ア_バネットコ_ポレ_ション,スタンダ_ド（内国株式）,8050,不___,17,不__ ,-,-
20220729,3244,サムティ,プライム（内国株式）,8050,不___,17,不__ ,6,TOPIX Small 1
20220729,3245,ディア·ライフ,プライム（内国株式）,8050,不___,17,不__ ,7,TOPIX Small 2
20220729,3246,コ_セ_ア_ルイ_,スタンダ_ド（内国株式）,8050,不___,17,不__ ,7,TOPIX Small 2
20220729,3248,ア_ルエイジ,スタンダ_ド（内国株式）,8050,不___,17,不__ ,-,-
20220729,3249,__ファンド投_法人,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3252,地主,プライム（内国株式）,8050,不___,17,不__ ,7,TOPIX Small 2
20220729,3254,プレサンスコ_ポレ_ション,スタンダ_ド（内国株式）,8050,不___,17,不__ ,6,TOPIX Small 1
20220729,3261,グランディ_ズ,グロ_ス（内国株式）,8050,不___,17,不__ ,-,-
20220729,3264,アスコット,スタンダ_ド（内国株式）,8050,不___,17,不__ ,-,-
20220729,3266,ファンドクリエ_ショングル_プ,スタンダ_ド（内国株式）,8050,不___,17,不__ ,-,-
20220729,3267,フィル·カンパニ_,プライム（内国株式）,2050,建__,3,建_·_材 ,7,TOPIX Small 2
20220729,3269,アドバンス·レジデンス投_法人,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3271,ＴＨＥグロ_バル社,スタンダ_ド（内国株式）,8050,不___,17,不__ ,7,TOPIX Small 2
20220729,3275,ハウスコム,プライム（内国株式）,8050,不___,17,不__ ,7,TOPIX Small 2
20220729,3276,ＪＰＭＣ,プライム（内国株式）,8050,不___,17,不__ ,7,TOPIX Small 2
20220729,3277,サンセイランディック,スタンダ_ド（内国株式）,8050,不___,17,不__ ,7,TOPIX Small 2
20220729,3278,ケネディクス·レジデンシャル·ネクスト投_法人,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3279,アクティビア·プロパティ_ズ投_法人,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3280,エストラスト,スタンダ_ド（内国株式）,8050,不___,17,不__ ,7,TOPIX Small 2
20220729,3281,ＧＬＰ投_法人,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3282,コンフォリア·レジデンシャル投_法人,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3283,日本プロロジスリ_ト投_法人,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3284,フ_ジャ_スホ_ルディングス,プライム（内国株式）,8050,不___,17,不__ ,7,TOPIX Small 2
20220729,3286,トラストホ_ルディングス,グロ_ス（内国株式）,8050,不___,17,不__ ,-,-
20220729,3287,星野リゾ_ト·リ_ト投_法人,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3288,オ_プンハウスグル_プ,プライム（内国株式）,8050,不___,17,不__ ,4,TOPIX Mid400
20220729,3289,_急不__ホ_ルディングス,プライム（内国株式）,8050,不___,17,不__ ,4,TOPIX Mid400
20220729,3290,Ｏｎｅリ_ト投_法人,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3291,_田グル_プホ_ルディングス,プライム（内国株式）,8050,不___,17,不__ ,4,TOPIX Mid400
20220729,3292,イオンリ_ト投_法人,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3293,アズマハウス,スタンダ_ド（内国株式）,8050,不___,17,不__ ,-,-
20220729,3294,イ_グランド,スタンダ_ド（内国株式）,8050,不___,17,不__ ,7,TOPIX Small 2
20220729,3295,ヒュ_リックリ_ト投_法人,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3296,日本リ_ト投_法人,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3297,_武住_,スタンダ_ド（内国株式）,8050,不___,17,不__ ,-,-
20220729,3299,ムゲンエステ_ト,プライム（内国株式）,8050,不___,17,不__ ,7,TOPIX Small 2
20220729,3300,アンビション　ＤＸ　ホ_ルディングス,グロ_ス（内国株式）,8050,不___,17,不__ ,-,-
20220729,3302,帝国__,プライム（内国株式）,3100,___品,4,素材·化学 ,7,TOPIX Small 2
20220729,3306,日本_麻,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,3309,_水ハウス·リ_ト投_法人,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3315,日本コ_クス工_,プライム（内国株式）,3300,石油·石炭_品,2,エネルギ__源 ,7,TOPIX Small 2
20220729,3316,_京日_コンピュ_タシステム,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,3317,フライングガ_デン,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,3319,ゴルフダイジェスト·オンライン,プライム（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,3320,クロスプラス,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,3321,ミタチ__,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,3322,アルファグル_プ,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,3323,レカム,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,3326,ランシステム,スタンダ_ド（内国株式）,9050,サ_ビス_,10,情_通信·サ_ビスその他 ,-,-
20220729,3328,ＢＥＥＮＯＳ,プライム（内国株式）,6100,小__,14,小_ ,6,TOPIX Small 1
20220729,3329,_和フ_ドサ_ビス,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,3333,あさひ,プライム（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,3341,日本__,プライム（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,3347,トラスト,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,3349,コスモス_品,プライム（内国株式）,6100,小__,14,小_ ,4,TOPIX Mid400
20220729,3350,レッド·プラネット·ジャパン,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,3352,バッファロ_,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,3353,メディカル一光グル_プ,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,3355,クリヤマホ_ルディングス,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,3356,テリロジ_,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,3358,ワイエスフ_ド,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,3359,ｃｏｔｔａ,グロ_ス（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,3360,シップヘルスケアホ_ルディングス,プライム（内国株式）,6050,卸__,13,商社·卸_ ,4,TOPIX Mid400
20220729,3361,ト_エル,スタンダ_ド（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,3370,フジタコ_ポレ_ション,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,3371,ソフトクリエイトホ_ルディングス,プライム（内国株式）,5250,情_·通信_,10,情_通信·サ_ビスその他 ,7,TOPIX Small 2
20220729,3372,__海,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,3374,内外テック,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,3375,ＺＯＡ,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,3377,バイク王＆カンパニ_,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,3382,セブン＆アイ·ホ_ルディングス,プライム（内国株式）,6100,小__,14,小_ ,1,TOPIX Core30
20220729,3386,コスモ·バイオ,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,3387,クリエイト·レストランツ·ホ_ルディングス,プライム（内国株式）,6100,小__,14,小_ ,6,TOPIX Small 1
20220729,3388,明治__工_,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,3390,ＩＮＥＳＴ,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,3391,ツルハホ_ルディングス,プライム（内国株式）,6100,小__,14,小_ ,4,TOPIX Mid400
20220729,3392,デリカフ_ズホ_ルディングス,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,3393,スタ_ティアホ_ルディングス,プライム（内国株式）,6050,卸__,13,商社·卸_ ,7,TOPIX Small 2
20220729,3395,サンマルクホ_ルディングス,プライム（内国株式）,6100,小__,14,小_ ,6,TOPIX Small 1
20220729,3396,フェリシモ,スタンダ_ド（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,3397,トリド_ルホ_ルディングス,プライム（内国株式）,6100,小__,14,小_ ,6,TOPIX Small 1
20220729,3399,丸千代山_家,スタンダ_ド（内国株式）,6100,小__,14,小_ ,-,-
20220729,3401,帝人,プライム（内国株式）,3100,___品,4,素材·化学 ,4,TOPIX Mid400
20220729,3402,_レ,プライム（内国株式）,3100,___品,4,素材·化学 ,2,TOPIX Large70
20220729,3405,クラレ,プライム（内国株式）,3200,化学,4,素材·化学 ,4,TOPIX Mid400
20220729,3407,旭化成,プライム（内国株式）,3200,化学,4,素材·化学 ,2,TOPIX Large70
20220729,3409,北日本__,スタンダ_ド（内国株式）,3100,___品,4,素材·化学 ,-,-
20220729,3415,ＴＯＫＹＯ　ＢＡＳＥ,プライム（内国株式）,6100,小__,14,小_ ,7,TOPIX Small 2
20220729,3416,ピクスタ,グロ_ス（内国株式）,6100,小__,14,小_ ,-,-
20220729,3417,大木ヘルスケアホ_ルディングス,スタンダ_ド（内国株式）,6050,卸__,13,商社·卸_ ,-,-
20220729,3418,バルニバ_ビ,グロ_ス（内国株式）,6100,小__,14,小_ ,-,-
20220729,3420,ケ_·エフ·シ_,スタンダ_ド（内国株式）,3550,金属_品,3,建_·_材 ,-,-
20220729,3421,___作所,スタンダ_ド（内国株式）,3550,金属_品,3,建_·_材 ,7,TOPIX Small 2
20220729,3422,Ｊ－ＭＡＸ,スタンダ_ド（内国株式）,3550,金属_品,3,建_·_材 ,-,-
20220729,3423,エスイ_,スタンダ_ド（内国株式）,3550,金属_品,3,建_·_材 ,-,-
20220729,3426,アトムリビンテック,スタンダ_ド（内国株式）,3550,金属_品,3,建_·_材 ,-,-
20220729,3431,_地エンジニアリンググル_プ,プライム（内国株式）,3550,金属_品,3,建_·_材 ,7,TOPIX Small 2
20220729,3433,ト_カロ,プライム（内国株式）,3550,金属_品,3,建_·_材 ,6,TOPIX Small 1
20220729,3434,アルファＣｏ,スタンダ_ド（内国株式）,3550,金属_品,3,建_·_材 ,7,TOPIX Small 2
20220729,3435,サンコ_テクノ,スタンダ_ド（内国株式）,3550,金属_品,3,建_·_材 ,-,-
20220729,3436,ＳＵＭＣＯ,プライム（内国株式）,3550,金属_品,3,建_·_材 ,4,TOPIX Mid400
20220729,3437,特殊__,スタンダ_ド（内国株式）,3550,金属_品,3,建_·_材 ,-,-
20220729,3439,三ツ知,スタンダ_ド（内国株式）,3550,金属_品,3,建_·_材 ,-,-
20220729,3440,日_プロニティ,スタンダ_ド（内国株式）,3550,金属_品,3,建_·_材 ,-,-
20220729,3441,山王,スタンダ_ド（内国株式）,3550,金属_品,3,建_·_材 ,-,-
20220729,3443,川田テクノロジ_ズ,プライム（内国株式）,3550,金属_品,3,建_·_材 ,7,TOPIX Small 2
20220729,3444,菊池_作所,スタンダ_ド（内国株式）,3550,金属_品,3,建_·_材 ,-,-
20220729,3445,ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,プライム（内国株式）,3550,金属_品,3,建_·_材 ,6,TOPIX Small 1
20220729,3446,ジェイテックコ_ポレ_ション,プライム（内国株式）,3550,金属_品,3,建_·_材 ,7,TOPIX Small 2
20220729,3447,信和,スタンダ_ド（内国株式）,3550,金属_品,3,建_·_材 ,7,TOPIX Small 2
20220729,3448,清_材,PRO Market,3550,金属_品,3,建_·_材 ,-,-
20220729,3449,テクノフレックス,スタンダ_ド（内国株式）,3550,金属_品,3,建_·_材 ,-,-
20220729,3450,サトウ__,PRO Market,3550,金属_品,3,建_·_材 ,-,-
20220729,3451,ト_セイ·リ_ト投_法人,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3452,ビ_ロット,プライム（内国株式）,8050,不___,17,不__ ,7,TOPIX Small 2
20220729,3453,ケネディクス商_リ_ト投_法人,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3454,ファ_ストブラザ_ズ,プライム（内国株式）,8050,不___,17,不__ ,7,TOPIX Small 2
20220729,3455,ヘルスケア＆メディカル投_法人,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3456,ＴＳＯＮ,PRO Market,8050,不___,17,不__ ,-,-
20220729,3457,Ａｎｄ　Ｄｏホ_ルディングス,プライム（内国株式）,8050,不___,17,不__ ,7,TOPIX Small 2
20220729,3458,シ_ア_ルイ_,プライム（内国株式）,8050,不___,17,不__ ,7,TOPIX Small 2
20220729,3459,サムティ·レジデンシャル投_法人,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3461,パルマ,グロ_ス（内国株式）,8050,不___,17,不__ ,-,-
20220729,3462,野村不__マスタ_ファンド投_法人,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3463,いちごホテルリ_ト投_法人,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3464,プロパティエ_ジェント,プライム（内国株式）,8050,不___,17,不__ ,7,TOPIX Small 2
20220729,3465,ケイアイスタ_不__,プライム（内国株式）,8050,不___,17,不__ ,6,TOPIX Small 1
20220729,3466,ラサ_ルロジポ_ト投_法人,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3467,アグレ都市デザイン,プライム（内国株式）,8050,不___,17,不__ ,7,TOPIX Small 2
20220729,3468,スタ_アジア不__投_法人,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3469,デュアルタップ,スタンダ_ド（内国株式）,8050,不___,17,不__ ,-,-
20220729,3470,マリモ地方_生リ_ト投_法人,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3471,三井不__ロジスティクスパ_ク投_法人,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3472,大江_温泉リ_ト投_法人,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3474,Ｇ－ＦＡＣＴＯＲＹ,グロ_ス（内国株式）,8050,不___,17,不__ ,-,-
20220729,3475,グッドコムアセット,プライム（内国株式）,8050,不___,17,不__ ,7,TOPIX Small 2
20220729,3476,投_法人みらい,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3477,フォ_ライフ,グロ_ス（内国株式）,8050,不___,17,不__ ,-,-
20220729,3478,森トラスト·ホテルリ_ト投_法人,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3479,ティ_ケ_ピ_,グロ_ス（内国株式）,8050,不___,17,不__ ,-,-
20220729,3480,ジェイ·エス·ビ_,プライム（内国株式）,8050,不___,17,不__ ,7,TOPIX Small 2
20220729,3481,三菱地所物流リ_ト投_法人,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3482,ロ_ドスタ_キャピタル,プライム（内国株式）,8050,不___,17,不__ ,7,TOPIX Small 2
20220729,3483,翔_,PRO Market,8050,不___,17,不__ ,-,-
20220729,3484,テンポイノベ_ション,プライム（内国株式）,8050,不___,17,不__ ,7,TOPIX Small 2
20220729,3486,グロ_バル·リンク·マネジメント,プライム（内国株式）,8050,不___,17,不__ ,7,TOPIX Small 2
20220729,3487,ＣＲＥロジスティクスファンド投_法人,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3488,ザイマックス·リ_ト投_法人,REIT·ベンチャ_ファンド·カントリ_ファンド·インフラファンド,-,-,-,-,-,-
20220729,3489,フェイスネットワ_ク,プライム（内国株式）,8050,不___,17,不__ ,7,TOPIX Small 2
20220729,3490,アズ企画__,スタンダ_ド（内国株式）,8050,不___,17,不__ ,-,-
20220729,3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,グロ_ス（内国株式）,8050,不___,17,不__ ,-,-
